Reporter Name,Trade Flow,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
Montserrat,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.2,2236.046,1444.496,2822.918,3548.228,8057.92,2776.172,2621.86,5402.215,8120.222,6296.9,0.0,0.0,3542.738,11900.935,6751.921,0.0,68031.771
Morocco,Import,0.0,0.0,0.0,0.0,13036062.806,14087358.273,16714551.751,16289958.23,15565139.2,20241710.278,21108603.246,22445080.25,21527387.363,23194309.305,27994299.642,34920563.484,40502239.891,45006577.848,61556137.979,82480791.602,64650117.674,69511422.836,87360241.495,88372488.969,89339742.062,90988442.414,74001641.616,1040894868.21
Morocco,Export,0.0,0.0,0.0,0.0,7299397.731,7980282.899,9358997.716,9405391.721,9240064.889,14212403.066,14894711.085,14761237.702,14166915.085,15559159.74,17391682.926,19635813.841,22224560.105,24870488.3,29005007.459,40000654.403,27667327.346,34919238.037,42713144.042,42078261.717,43237724.966,46771866.237,43367694.03,550762025.043
Mozambique,Import,0.0,0.0,0.0,0.0,0.0,1079782.0,1438618.0,1557309.0,1507519.975,0.0,0.0,2303309.202,2114256.166,3065887.139,3482621.354,4031968.462,4779910.703,5711120.834,6058066.395,7848902.399,7467694.592,7078609.17,12518095.0,12283001.574,19873947.454,17321287.937,15701002.209,137222909.565
Mozambique,Export,0.0,0.0,0.0,0.0,0.0,326894.0,346470.0,450051.0,454563.831,0.0,0.0,722545.73,1398469.89,1611774.92,2079081.756,3001129.454,3487147.621,4758259.448,4818100.448,5300391.36,4285236.225,4469298.125,7051434.0,6910226.296,8021302.376,9352669.315,6325072.486,75170118.281
Myanmar,Import,0.0,0.0,0.0,1196587.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302157.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7999016.979,0.0,0.0,0.0,0.0,0.0,14497762.933
Myanmar,Export,0.0,0.0,0.0,837925.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13509813.163,0.0,0.0,0.0,0.0,0.0,14347738.721
Namibia,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2866018.98,3100958.114,2616908.069,2846951.661,4836189.889,5024176.257,5576266.199,8036673.168,9338195.804,12378337.507,11925185.236,12891988.102,14244800.972,15056074.224,15966270.248,0.0,126704994.43
Namibia,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646917.874,2794345.321,2548194.527,2566101.823,4976687.984,5359194.304,6551803.796,7960619.89,9394828.613,11661249.545,11618338.014,11661931.407,10591287.763,12495290.643,11067516.516,0.0,113894308.02
Nauru,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Import,0.0,0.0,0.0,0.0,0.0,2048146.4,0.0,0.0,0.0,2441934.111,2612275.911,2969681.985,0.0,0.0,3500653.864,0.0,0.0,0.0,0.0,0.0,7417091.956,10104725.804,11681454.804,11950318.914,12824417.639,15096343.657,13145491.437,95792536.482
Nepal,Export,0.0,0.0,0.0,0.0,0.0,761478.343,0.0,0.0,0.0,816657.757,1046780.007,1409121.056,0.0,0.0,1303021.139,0.0,0.0,0.0,0.0,0.0,1762767.154,1742234.572,1809043.615,1734448.406,1720975.987,1794377.231,1317079.578,17217984.845
Netherlands,Import,0.0,0.0,0.0,264079001.468,226478398.492,256214901.895,310237074.698,315574839.495,317574817.575,305704404.136,327567129.76,387633764.632,382350118.597,379585978.178,457844672.687,555687734.793,610181582.038,705677275.855,832684579.16,979477903.848,754719097.548,869199878.222,975715874.012,991360436.063,1002118028.03,1004983784.28,838838555.993,14051489831.4
Netherlands,Export,0.0,0.0,0.0,276332565.148,258595332.862,287669408.18,350475184.308,350082854.342,363127077.396,331096378.01,337741965.216,421493380.39,427681038.484,434895866.807,523158254.49,627146528.649,689384669.133,789551745.53,941096881.199,1076213987.11,851348546.527,969324285.419,1044401900.46,1087615663.35,1117498534.3,1119487239.48,928869112.501,15604288399.3
Netherlands Antilles,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768562.813,2003532.321,2267959.196,2836916.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8876970.814
Netherlands Antilles,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181767.758,258211.155,231723.399,292073.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963775.652
Neutral Zone,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neutral Zone,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Caledonia,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977723.837,2008172.453,1932631.998,2127938.887,3048294.581,3232691.467,3478318.165,3925701.544,4752597.091,6437877.1,4933772.821,6511364.191,7240432.823,6339650.213,6318433.908,6464404.978,4874294.975,75604301.032
New Caledonia,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711595.699,1132623.389,758518.156,760750.637,1293547.622,1763524.82,1948570.851,2092825.637,3071566.956,3037399.865,3900321.928,2202355.511,2963854.371,2273669.749,2213926.375,2880090.167,2137811.487,35142953.22
New Zealand,Import,16978273.494,18456069.195,16492713.876,17885553.658,18742887.037,23124824.836,27150954.409,28682897.632,28278935.235,22100863.767,27881246.635,27112572.284,25950342.943,29309300.132,36084047.191,45038542.761,50983333.499,51403264.577,60045984.339,66821244.072,49712301.751,58692052.508,70322261.911,74116323.943,76690537.322,82192295.999,70907770.662,1121157395.67
New Zealand,Export,16878159.235,18034220.125,18406327.261,18561993.615,19912805.867,22976454.473,25785352.103,26908909.865,26606556.452,23033938.817,23639614.459,25054426.549,25999296.467,27265394.726,31500882.84,38753636.312,41428612.042,42674094.663,51397247.295,58543115.963,47574985.002,58933314.752,71701356.436,70962384.214,75222310.314,79355197.686,65499321.875,1052609909.41
Nicaragua,Import,0.0,0.0,0.0,0.0,1485859.841,1679039.528,1982368.318,2121377.521,2911353.919,3034229.66,3406219.71,3403977.627,3497707.607,3550640.109,3741639.239,4449949.09,5008397.56,5414256.061,7007555.147,9377548.129,6885676.286,8216713.138,9761623.774,11383198.017,10074177.458,11000738.875,11252836.771,130647083.385
Nicaragua,Export,0.0,0.0,0.0,0.0,534875.783,701487.598,1012628.751,1317533.352,1332651.58,1104953.858,1016145.6,1257807.498,1063616.735,1269014.544,1207351.393,1515374.21,1726208.04,1509784.101,2375911.902,5050612.299,2767485.42,3657288.397,4489111.772,9016879.529,9099987.821,9848468.425,9235655.423,72110834.031
Niger,Import,0.0,0.0,0.0,0.0,0.0,0.0,686106.605,726031.034,687152.731,837348.975,779383.785,650093.348,765623.948,860829.405,1125789.349,1327724.301,1463438.79,1711229.92,1897159.568,2397331.882,3228690.153,4560451.196,3816111.027,3357751.843,3409704.823,4286235.501,4900110.918,43474299.102
Niger,Export,0.0,0.0,0.0,0.0,0.0,0.0,546811.398,776617.975,658165.854,673566.716,587771.738,447931.317,422535.686,397886.827,457428.783,799347.65,970582.916,939814.469,1252638.003,2047926.196,1252147.379,952717.829,2145441.918,2569861.679,2671617.42,2097910.707,1578980.535,24247702.995
Nigeria,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10420947.847,12483272.471,11209127.844,8747745.269,11317128.806,15441935.714,16828725.715,28919601.779,0.0,0.0,44467152.368,63182080.294,54489202.056,66393686.571,86591116.955,125619978.837,70683734.195,87368586.255,90793773.762,0.0,804957796.738
Nigeria,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22185022.663,21243984.923,13403419.802,31567805.955,53552624.396,35788103.046,37013500.337,47809842.714,0.0,0.0,116317021.184,107363792.015,163032473.155,99644490.844,172456773.352,249310537.193,285504074.934,180679807.307,204266927.137,0.0,1841140200.96
Niue,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niue,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Island,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Island,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norway,Import,0.0,0.0,0.0,0.0,47484620.251,53863923.076,64483479.837,67930747.441,70479133.311,74055641.73,67379806.276,67253846.844,64901925.225,69038830.462,78665423.199,95786744.715,109566414.121,126669851.391,158778440.238,178939144.253,135781265.089,151317092.468,178146081.469,172611283.629,177116078.353,176462721.329,150355055.589,2537067550.3
Norway,Export,0.0,0.0,0.0,0.0,63449837.687,69077732.143,82918752.246,97083725.868,96153845.008,79997207.17,90070229.135,118928827.786,117665878.423,117623935.817,135046037.353,163593189.912,206010898.39,242903253.284,270554636.915,343990530.525,226376168.821,258364972.79,318188137.21,316452233.878,306931386.731,286058677.331,206520858.737,4213960953.16
Oman,Import,4473453.408,5311025.002,6329121.137,7459431.479,8128995.735,7749499.498,8334670.853,8920475.017,9877430.348,11180860.359,9164610.715,9779471.593,11305169.289,11820143.887,12111843.478,17308232.469,17544414.2,21497775.641,31224782.624,44407502.466,34687141.328,38504411.118,45850261.654,55335624.041,66797852.643,56882172.791,56931025.825,618917398.598
Oman,Export,6380309.496,10967275.359,9652642.073,9054582.78,8925065.863,9405465.237,10363596.084,14163336.28,13894548.105,10071966.192,12995016.566,19609100.765,20939159.333,20941561.829,24122674.123,25105487.49,35142160.537,38616360.378,45958048.304,69994401.94,50604510.766,68582243.846,88660423.967,103549688.641,107522356.048,89887776.236,61213171.269,986322929.507
Pacific Islands,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Islands,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25035392.936,34798585.333,48586043.731,57947291.154,63392556.37,82442662.072,61033210.912,72831172.059,85356876.215,86146666.369,85843912.414,93461641.641,86340618.122,883216629.328
Pakistan,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22914979.999,25741515.361,30990279.028,32672487.591,34573860.363,39254842.483,34044310.044,41585339.951,49333938.809,47952359.425,48921844.14,48291883.313,43324803.407,499602443.914
Palau,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222531.541,250788.684,173248.528,205017.202,250068.391,273876.46,327114.259,310494.376,280508.699,2293648.14
Palau,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17341.424,0.0,22463.638,12588.387,52393.449
Panama,Import,0.0,0.0,0.0,0.0,0.0,0.0,4909374.75,5444114.105,5854856.874,6630014.159,6838975.589,6665776.97,5862826.804,5956307.852,6128535.138,7019754.026,8133847.355,19216008.722,23932882.498,27871534.603,25700100.294,31858814.746,42157565.179,22203237.481,23258389.953,26377176.134,23119580.197,335139673.429
Panama,Export,0.0,0.0,0.0,0.0,0.0,0.0,1149973.445,1134852.136,1311450.004,1402622.862,1396343.476,1532806.724,1599346.611,1496422.677,1597322.778,1760879.529,1895714.052,15940533.554,17482861.221,19490847.397,21333937.593,21863021.979,28915659.833,1572525.612,1616939.506,1577190.824,1343104.146,147414355.959
Papua New Guinea,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624754.854,0.0,2045938.609,2594356.523,2352514.379,2575618.47,3110694.046,0.0,0.0,0.0,0.0,0.0,0.0,11885608.683,16323480.043,0.0,0.0,0.0,43512965.607
Papua New Guinea,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4904452.955,0.0,4795701.284,3564708.837,3244546.093,4447062.282,5345046.617,0.0,0.0,0.0,0.0,0.0,0.0,10702804.703,8811998.393,0.0,0.0,0.0,45816321.164
Paraguay,Import,1456258.188,2499719.175,2704569.831,2692816.365,3172690.514,4486818.4,5657009.413,5814057.448,6433317.467,5263040.704,3598795.995,4397659.232,4245130.952,3243534.606,3732618.701,5251892.714,6441456.292,9330239.067,11562893.896,17849233.26,13709061.855,19834242.595,24391876.543,22718542.628,23946155.825,23971490.354,20193058.378,258598180.398
Paraguay,Export,1969165.723,1847269.287,1414382.538,1288220.693,1437927.962,1621285.387,1779154.815,2063135.519,2248762.312,2012880.781,1458255.153,1717951.456,1954474.73,1878221.955,2590157.888,3081937.635,3285521.205,3669822.472,5581716.248,8841606.733,6268791.221,12922307.59,15263269.619,14409970.59,18644559.151,18897805.388,16478335.173,154626889.224
Pen Malaysia,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pen Malaysia,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,Import,0.0,0.0,0.0,7796100.027,0.0,10972396.952,14808562.671,15521316.184,16719758.509,16024658.664,13333238.349,14499367.012,14255609.59,14611803.726,16388647.219,19728568.221,24446798.461,30037864.081,39884489.587,58742900.085,42668827.471,58515383.976,73819523.625,82181068.484,84581859.394,82554637.453,74477324.413,826570704.154
Peru,Export,0.0,0.0,0.0,6500223.96,0.0,8508773.512,10464768.717,11244778.837,13163199.346,11125669.792,11643120.571,13445115.838,13401355.176,14974155.282,17674229.802,24957775.677,33643978.707,46480897.544,54784172.299,61178891.2,52372648.84,70321897.597,90529894.438,90753740.771,83232629.38,75189502.623,64877963.574,880469383.483
Philippines,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64150507.358,70455144.881,57351533.726,58595781.659,66495345.324,63370702.935,74799114.842,77974961.127,83299630.129,89875997.873,96651982.401,105852395.105,111269396.817,83744638.83,107324522.582,115881608.514,118927056.142,119737865.525,123937857.36,128337736.071,1818033779.2
Philippines,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39161164.515,47626778.916,55384108.988,64088740.472,70198136.042,59530436.865,64208321.659,65529700.647,72820430.438,75827451.479,87588665.686,91254118.206,88673103.417,70415687.111,94560326.18,88055440.906,94358511.539,103355111.309,112886178.46,106276186.154,1551798598.99
Pitcairn,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pitcairn,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poland,Import,0.0,0.0,0.0,0.0,0.0,42248080.0,57255585.0,73015712.0,82838797.806,92086726.0,89990772.0,94964019.0,97770039.0,107323084.0,132818189.0,174152795.576,200072445.745,246465181.646,322408138.646,413277189.311,292995301.623,340858250.751,411351029.411,376578867.969,404763464.808,426087887.137,373476944.044,4852798500.47
Poland,Export,0.0,0.0,0.0,0.0,0.0,33953488.0,45290326.0,48316270.0,50932144.483,56128417.0,54415566.0,61592402.0,70344840.0,80135777.0,105012060.0,146972625.182,177751054.825,217924490.099,276072621.753,341912374.072,271829156.597,312467948.537,374022606.856,356742773.914,404462716.35,425710609.542,385572948.282,4297563216.49
Portugal,Import,37725004.248,50235294.652,52120840.008,60469595.53,48068575.942,53269956.178,66006847.573,67297079.186,68044847.958,73263163.025,78727927.797,78656970.457,78300632.008,79460067.935,93754063.554,135701888.651,126988390.052,140257368.592,163395861.372,187767381.515,142625545.38,154490420.894,164085981.846,143543980.168,150712300.093,155590999.784,132555467.369,2783116451.77
Portugal,Export,25362762.757,32577913.303,32416638.861,36844508.091,30642343.277,35744226.731,46453410.03,46084076.536,46786934.604,48180100.058,48855325.651,48516272.958,47904494.858,51379500.152,63356636.465,88269667.56,76859052.039,89007088.325,104289835.495,113297593.759,87383021.223,97319288.997,117212085.046,114274478.129,123586976.858,125638799.447,109081527.487,1887324558.7
Puerto Rico,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puerto Rico,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6245323.578,7265183.573,7856518.899,9460235.926,11828164.924,19474171.276,31734169.963,45130278.181,53737072.647,0.0,45226293.578,0.0,60301623.359,52474882.524,59245669.176,63597300.524,473576888.128
Qatar,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15615823.088,19219505.966,14397999.728,24164837.202,34064893.387,46502998.487,62628080.694,76091732.148,119739418.606,0.0,135661529.368,0.0,237013649.728,243271140.805,233841458.668,138589415.146,1400802483.02
Reunion,Import,0.0,0.0,0.0,0.0,0.0,4684634.905,5386675.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10071310.131
Reunion,Export,0.0,0.0,0.0,0.0,0.0,341849.487,417135.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758985.234
Romania,Import,15541678.952,17076429.136,10588233.91,11699693.482,12257110.296,13555006.8,19497581.728,21791241.24,21643834.96,23194367.576,20356495.0,25698400.552,30735517.96,35200317.136,47456084.446,64570843.994,79733858.648,100381011.36,137772830.785,164367299.809,107512743.742,122769382.874,151245508.81,139395308.903,145687144.028,154261389.834,138323150.072,1832312466.03
Romania,Export,20262502.896,11387103.184,8189389.338,8364267.392,9529566.853,11984756.872,15416172.392,15693121.112,16315125.264,16227379.283,16697603.0,20300209.536,22360298.808,27114454.112,34628511.77,46184614.259,54676824.573,63726220.465,79521060.317,97553071.668,79855146.129,97161465.551,123068957.414,113244700.287,129385325.137,137235673.463,118694590.898,1394778111.97
Russian Federation,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121053153.717,133932871.662,86117708.469,80263085.404,67164699.621,82677471.318,91014374.69,112852122.848,148396087.839,192393889.485,267261055.267,388277950.827,520479892.553,334979635.301,447757709.045,596631102.914,617481378.559,615405213.844,560336941.105,357255758.868,5821732103.34
Russian Federation,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173986261.566,171960447.505,142442538.844,146879443.537,203209970.798,196480739.414,209865249.481,262662442.684,355389029.465,474742819.6,594682545.781,691766456.631,920086263.173,591301938.033,775434927.294,1011605578.51,1025137567.29,1027830610.65,965973947.452,666059990.429,10607498768.1
Rwanda,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463917.76,567241.318,583149.559,498391.276,0.0,553059.563,499868.623,518520.249,608940.426,735739.004,1114270.404,1227769.985,2096798.875,2163038.991,2715343.097,2936705.831,3590285.829,3881475.406,3834031.207,3630925.021,32219472.424
Rwanda,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19380.546,106874.778,78410.918,112671.712,0.0,245491.845,101782.806,99791.783,194363.13,281052.145,268436.558,333456.804,719011.738,492653.736,446239.622,742250.665,885903.513,1100179.564,1148097.971,944260.134,8320309.968
Ryukyu Is,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryukyu Is,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabah,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabah,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Helena,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts-Nevis-Anguilla-Aru,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Kitts-Nevis-Anguilla-Aru,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saint Pierre and Miquelon,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samoa,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268995.539,261561.351,296993.799,414562.68,470319.935,538290.322,517764.195,570919.764,456532.459,612735.169,683784.998,684487.408,724143.071,768486.864,734766.548,8004344.102
Samoa,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125310.28,142916.612,173803.218,170208.9,174319.072,130174.592,194922.327,143857.122,91778.315,140401.573,132377.569,152097.916,124122.703,100821.246,114770.441,2111881.886
San Marino,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75612.17,57467.843,56678.191,62181.765,81535.404,82612.682,99320.935,141993.508,158521.729,227780.161,226152.419,222408.774,264133.226,279437.117,303834.145,339189.501,282752.324,2961611.894
Sao Tome and Principe,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4389.656,5527.291,5057.948,9980.325,13257.802,7106.162,6832.729,7638.306,13450.681,21096.389,17836.116,12756.364,22083.083,12094.299,13869.479,20930.156,18432.615,212339.401
Sarawak,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarawak,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,Import,0.0,0.0,56398426.383,64609825.017,54638443.345,44645057.682,54457121.166,53917136.026,0.0,58140645.778,54340998.115,55205983.135,56762350.947,59309613.607,76718219.096,87053630.678,110451232.763,130927757.684,169360035.967,216482950.333,178405478.416,199563872.383,244454205.035,288243476.831,311334110.234,322138521.771,312295006.897,3259854099.29
Saudi Arabia,Export,0.0,0.0,78950068.643,89107952.453,69405968.627,85242367.944,96976117.72,111942901.178,0.0,78739529.828,82689765.421,118799021.838,103319681.145,110639332.702,142699251.701,193208462.849,269439761.523,310705932.091,344046337.34,456957173.324,274110812.763,357946983.429,527209535.546,562705694.849,546733550.341,501822066.515,302178969.726,5815577239.5
Senegal,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4227590.353,3375987.726,3122193.523,3174788.459,3080905.366,3411868.549,4023406.45,4753628.977,5623358.805,6911350.83,7272112.968,9633192.511,12907543.894,9322463.448,9473839.729,11661291.333,12744697.288,12964034.174,12911299.39,11055532.31,151651086.083
Senegal,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714853.389,598212.148,947302.121,866605.441,1309083.956,1432369.671,1261050.564,2093586.807,2390293.361,2682766.379,2629103.582,2902493.339,3843178.851,3692125.371,4027888.947,4744938.293,4707799.161,4883083.765,5055178.556,4871367.438,55653281.14
Seychelles,Import,0.0,0.0,0.0,0.0,0.0,410458.929,505656.145,689398.947,677039.328,764350.0,853679.282,681875.03,949629.572,834662.696,821303.733,985981.992,1341873.518,1505307.171,1707990.881,2024442.903,0.0,2333178.581,3390663.77,2499292.566,1801948.505,2099114.303,1917395.627,28795243.479
Seychelles,Export,0.0,0.0,0.0,0.0,0.0,103428.202,106161.944,278542.778,227267.0,243039.369,289774.047,387017.084,431610.796,452797.587,547309.885,581305.774,678782.612,758697.709,718988.57,679556.202,0.0,831003.13,1930244.837,1309664.2,1142237.964,1096931.601,940662.511,13735023.802
Sierra Leone,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302715.891,0.0,693259.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4095771.25,3495411.171,8587157.463
Sierra Leone,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25868.974,0.0,82843.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558165.724,183503.207,850381.843
SIKKIM,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SIKKIM,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Import,93490284.945,114453005.368,124641729.897,136010167.683,160834413.975,193255531.406,233700001.652,248153100.953,250521979.701,193002260.122,209449138.656,253318047.154,219814624.863,219674683.016,257070809.138,325266398.031,372367187.216,444948130.935,491369059.431,598588590.289,459570138.152,578233506.439,677911067.272,702014539.332,689379468.336,677252659.815,547675795.515,9471966319.29
Singapore,Export,83527035.551,97876296.876,108994004.95,117034359.825,136348125.896,178496708.412,217958652.058,229823226.576,228259892.691,202907130.215,210978280.268,251084386.515,221050743.035,226766722.506,291824486.623,363017970.958,419785573.7,496966089.744,546093901.025,617653477.393,485615873.075,633501550.451,741474502.213,739201416.339,740898780.494,739616784.306,623503297.307,9950259269.0
Slovak Republic,Import,0.0,0.0,0.0,0.0,0.0,13139894.598,16189166.627,18576655.849,23287160.795,25948921.605,22125477.887,25400331.644,29355363.933,32898911.635,44629463.695,58054425.301,67005524.671,86847847.849,113872689.612,139662911.973,105530511.255,122018772.606,146483326.5,144745776.943,154004307.079,155201259.506,139500123.25,1684478824.81
Slovak Republic,Export,0.0,0.0,0.0,0.0,0.0,13315728.019,16684971.897,14899505.252,19168119.039,21339110.881,20051597.705,23672616.932,25178216.598,28841261.682,43710632.182,55513474.779,63410384.776,83013721.647,115542056.911,139647002.279,110414289.717,127169342.359,156159481.696,158925378.636,169457377.548,170893413.942,149194053.32,1726201737.8
